0.5,-0.4101681860748901,0.48749444849306217,0.0025067842241341376,0.026412168877174395,-0.0013619031206729502,-1.5955522238929918,1.210417111470289e-05,0.3,-0.3,0.3,-0.3,0.0
0.5,-0.39766263456795226,0.49432626241817207,0.004028701827875998,0.3264121688771744,-0.30136190312067296,-1.6921003209375105,1.5839107754885434e-05,0.6,0.0,0.6,0.0,0.0
0.5,-0.39083082064284236,0.48182071091123424,0.006431983451815535,0.3581674008919206,-0.32411985092317225,-1.6953709452940657,-0.0015444641059719768,0.8999999999999999,-0.3,0.8999999999999999,-0.3,0.0
0.5,-0.38399900671773246,0.4693151594042964,0.008041403701791664,0.3849055778675672,-0.3370679091506159,-1.7036750387137067,-0.002941900468065419,1.2,-0.6,1.2,-0.6,0.0
0.5,-0.37716719279262256,0.4568096078973586,0.008893359721279769,0.4075870823566226,-0.3422682735550863,-1.715902164323353,-0.0041830278383123524,1.5,-0.8999999999999999,1.5,-0.8999999999999999,0.0
0.5,-0.37033537886751267,0.44430405639042075,0.009022667772975713,0.4267381203988169,-0.34090301547069285,-1.7313884026308854,-0.005274660116026784,1.8,-1.2,1.8,-1.2,0.0
0.5,-0.36350356494240277,0.4317985048834829,0.0084624900715351,0.4426576891031909,-0.33368700252550426,-1.7497103252728115,-0.006223802277206978,2.1,-1.5,2.1,-1.5,0.0
0.5,-0.35667175101729287,0.4192929533765451,0.007244304219935076,0.4555018650192796,-0.32104055366815853,-1.7705965625405342,-0.007037592127667113,2.4,-1.8,2.4,-1.8,0.0
0.5,-0.349839937092183,0.40678740186960727,0.005397877728638215,0.46532007387207275,-0.3031692900523542,-1.7938841633927385,-0.007723248158784083,2.6999999999999997,-2.1,2.6999999999999997,-2.1,0.0
0.5,-0.3430081231670731,0.39428185036266944,0.0029512198816113427,0.472068754041087,-0.2801034885597282,-1.8194928531733259,-0.00828802288505159,2.9999999999999996,-2.4,2.9999999999999996,-2.4,0.0
0.5,-0.3361763092419632,0.3817762988557316,-6.952613570753363e-05,0.4756147246416285,-0.2517256781179187,-1.8474007593309931,-0.008739161083816695,3.2999999999999994,-2.6999999999999997,3.2999999999999994,-2.6999999999999997,0.0
0.5,-0.3293444953168533,0.3692707473487938,-0.003640317047836663,0.47574268706184863,-0.21782402810878213,-1.8775984842875382,-0.009083862397271485,3.599999999999999,-2.9999999999999996,3.599999999999999,-2.9999999999999996,0.0
0.5,-0.3225126813917434,0.35676519584185595,-0.007739697811402788,0.4722057724370868,-0.17826623643225242,-1.9099657299683177,-0.00932924777115435,3.899999999999999,-3.2999999999999994,3.899999999999999,-3.2999999999999994,0.0
0.4999156929712054,-0.31572544013143744,0.3442722816841621,-0.012349771269934204,0.46494329735933415,-0.13356548504506996,-1.9439230680981474,-0.009482329171884626,4.199999999999999,-3.599999999999999,4.197266677382237,-3.599999999999999,0.0
0.4993050403743118,-0.30921749720926034,0.33185780093012907,-0.017452059900472546,0.4548178905789178,-0.08652126471094607,-1.9775282237324854,-0.009549870871789094,4.499999999999999,-3.899999999999999,4.477468677398738,-3.899999999999999,0.0
0.49806676825249935,-0.30304880601007184,0.3195339486168382,-0.023004200332193452,0.4451108198024399,-0.04497960561527068,-2.006211195212619,-0.009537975502468161,4.799999999999999,-4.199999999999999,4.73732259176524,-4.199999999999999,0.0
0.4962492574349609,-0.2972013205246007,0.30729033794972044,-0.02895926042459163,0.4406172642473349,-0.018453541697970546,-2.025249038568056,-0.009452669354314575,5.099999999999999,-4.499999999999999,4.978396977891363,-4.499999999999999,0.0
0.49402541544996803,-0.2915905692563553,0.295098255465033,-0.0352677675423088,0.44200356298672255,-0.0063851605158705,-2.035861021091484,-0.009300057561052288,5.399999999999999,-4.799999999999999,5.206297679851595,-4.799999999999999,0.0
0.49148860106769254,-0.286172015382943,0.2829420115750448,-0.04188853747093945,0.4464717568584338,-0.0017227759860682377,-2.0422959396237417,-0.00908637576665579,5.699999999999998,-5.099999999999999,5.424051487247295,-5.099999999999999,0.0
0.48866191222351457,-0.28093707719035016,0.27081721679382575,-0.04878745155733162,0.45207366837129054,-2.1954643448113178e-05,-2.047045156911698,-0.00881780555024788,5.999999999999998,-5.399999999999999,5.632407259457104,-5.399999999999999,0.0
0.48555246278180597,-0.27588530618425916,0.2587221840852575,-0.05593325559184154,0.4579837906915814,0.0005675673770187288,-2.0511285701283155,-0.00850035095723909,6.299999999999998,-5.699999999999998,5.831595635452237,-5.699999999999998,0.0
0.48216511925064404,-0.27101733030198416,0.2466557422793645,-0.06329635855884479,0.46389541196904205,0.0007488695918172622,-2.0549377167814904,-0.00813979698693222,6.599999999999998,-5.999999999999998,6.021774392547196,-5.999999999999998,0.0
0.4785045967532461,-0.26633377699999994,0.23461689604882194,-0.07084860044898558,0.46970353777120133,0.0007822744662737532,-2.0586231223800135,-0.007741689005935561,6.899999999999998,-6.299999999999998,6.203096399999978,-6.299999999999998,0.0
0.4745757422410868,-0.26183512738647985,0.22260477484653066,-0.07856318950502066,0.4753773303829989,0.0007630966185358266,-2.0622444892257854,-0.007311317875679438,7.1999999999999975,-6.599999999999998,6.375718801079445,-6.599999999999998,0.0
0.47038357463572417,-0.2575216950376531,0.21061862046814941,-0.08641466556900804,0.48091201641777265,0.0007260378972792347,-2.065827001548891,-0.0068537084664114095,7.499999999999997,-6.899999999999998,6.539804314505584,-6.899999999999998,0.0
0.4659332929216241,-0.2533936211819536,0.19865777934714973,-0.09437886771946698,0.48631129643118953,0.0006836755152357001,-2.0693822274950144,-0.0063736111030225,7.799999999999997,-7.1999999999999975,6.695521496827392,-7.1999999999999975,0.0
0.4612302779232657,-0.24945087309305394,0.1867216954389292,-0.1024329029649553,0.491581075826752,0.0006405222073261602,-2.0729159158568953,-0.0058754957189083665,8.099999999999998,-7.499999999999997,6.843044800038509,-7.499999999999997,0.0
